initial_trust,initial_risk,round,trust
0.1473684210526316,0.8052631578947369,69,0.0
0.1473684210526316,0.8052631578947369,70,0.0
0.1473684210526316,0.8052631578947369,71,0.0
0.1473684210526316,0.8052631578947369,72,0.0
0.1473684210526316,0.8052631578947369,73,0.0
0.1473684210526316,0.8052631578947369,74,0.0
0.1473684210526316,0.8052631578947369,75,0.0
0.1473684210526316,0.8052631578947369,76,0.0
0.1473684210526316,0.8052631578947369,77,0.0
0.1473684210526316,0.8052631578947369,78,0.0
0.1473684210526316,0.8052631578947369,79,0.0
0.1473684210526316,0.8052631578947369,80,0.0
0.1473684210526316,0.8052631578947369,81,0.0
0.1473684210526316,0.8052631578947369,82,0.0
0.1473684210526316,0.8052631578947369,83,0.0
0.1473684210526316,0.8052631578947369,84,0.0
0.1473684210526316,0.8052631578947369,85,0.0
0.1473684210526316,0.8052631578947369,86,0.0
0.1473684210526316,0.8052631578947369,87,0.0
0.1473684210526316,0.8052631578947369,88,0.0
0.1473684210526316,0.8052631578947369,89,0.0
0.1473684210526316,0.8052631578947369,90,0.0
0.1473684210526316,0.8052631578947369,91,0.0
0.1473684210526316,0.8052631578947369,92,0.0
0.1473684210526316,0.8052631578947369,93,0.0
0.1473684210526316,0.8052631578947369,94,0.0
0.1473684210526316,0.8052631578947369,95,0.0
0.1473684210526316,0.8052631578947369,96,0.0
0.1473684210526316,0.8052631578947369,97,0.0
0.1473684210526316,0.8052631578947369,98,0.0
0.1473684210526316,0.8052631578947369,99,0.0
0.1473684210526316,0.8526315789473684,0,0.1473684210526316
0.1473684210526316,0.8526315789473684,1,0.1414682806448126
0.1473684210526316,0.8526315789473684,2,0.1356389799952103
0.1473684210526316,0.8526315789473684,3,0.1295034870947686
0.1473684210526316,0.8526315789473684,4,0.12369603179706874
0.1473684210526316,0.8526315789473684,5,0.11742303928061494
0.1473684210526316,0.8526315789473684,6,0.11118032729740612
0.1473684210526316,0.8526315789473684,7,0.10543853960358925
0.1473684210526316,0.8526315789473684,8,0.09940116864931109
0.1473684210526316,0.8526315789473684,9,0.09333555850915916
0.1473684210526316,0.8526315789473684,10,0.08763710556172859
0.1473684210526316,0.8526315789473684,11,0.08188851600891728
0.1473684210526316,0.8526315789473684,12,0.07587193950070986
0.1473684210526316,0.8526315789473684,13,0.0701318154146986
0.1473684210526316,0.8526315789473684,14,0.06419661844404567
0.1473684210526316,0.8526315789473684,15,0.05794047423262774
0.1473684210526316,0.8526315789473684,16,0.05167642008390429
0.1473684210526316,0.8526315789473684,17,0.04602390712233767
0.1473684210526316,0.8526315789473684,18,0.04163316240551623
0.1473684210526316,0.8526315789473684,19,0.03769751153180545
0.1473684210526316,0.8526315789473684,20,0.03383997468885169
0.1473684210526316,0.8526315789473684,21,0.030148427273608485
0.1473684210526316,0.8526315789473684,22,0.026850834996084302
0.1473684210526316,0.8526315789473684,23,0.02472957930696357
0.1473684210526316,0.8526315789473684,24,0.02265447943975874
0.1473684210526316,0.8526315789473684,25,0.020625441079887948
0.1473684210526316,0.8526315789473684,26,0.018393482033759685
0.1473684210526316,0.8526315789473684,27,0.016241172580523554
0.1473684210526316,0.8526315789473684,28,0.014085574325995328
0.1473684210526316,0.8526315789473684,29,0.012142722026303421
0.1473684210526316,0.8526315789473684,30,0.011322977213435264
0.1473684210526316,0.8526315789473684,31,0.010440981737508084
0.1473684210526316,0.8526315789473684,32,0.009571804701210166
0.1473684210526316,0.8526315789473684,33,0.008728008550596534
0.1473684210526316,0.8526315789473684,34,0.007847448047419587
0.1473684210526316,0.8526315789473684,35,0.0070234072243179745
0.1473684210526316,0.8526315789473684,36,0.006168746944631189
0.1473684210526316,0.8526315789473684,37,0.005280886955631798
0.1473684210526316,0.8526315789473684,38,0.004444401526016788
0.1473684210526316,0.8526315789473684,39,0.0035736329683115717
0.1473684210526316,0.8526315789473684,40,0.002753246170152073
0.1473684210526316,0.8526315789473684,41,0.001914541179527454
0.1473684210526316,0.8526315789473684,42,0.0010966304020238954
0.1473684210526316,0.8526315789473684,43,0.00020651339180066913
0.1473684210526316,0.8526315789473684,44,0.0
0.1473684210526316,0.8526315789473684,45,0.0
0.1473684210526316,0.8526315789473684,46,0.0
0.1473684210526316,0.8526315789473684,47,0.0
0.1473684210526316,0.8526315789473684,48,0.0
0.1473684210526316,0.8526315789473684,49,0.0
0.1473684210526316,0.8526315789473684,50,0.0
0.1473684210526316,0.8526315789473684,51,0.0
0.1473684210526316,0.8526315789473684,52,0.0
0.1473684210526316,0.8526315789473684,53,0.0
0.1473684210526316,0.8526315789473684,54,0.0
0.1473684210526316,0.8526315789473684,55,0.0
0.1473684210526316,0.8526315789473684,56,0.0
0.1473684210526316,0.8526315789473684,57,0.0
0.1473684210526316,0.8526315789473684,58,0.0
0.1473684210526316,0.8526315789473684,59,0.0
0.1473684210526316,0.8526315789473684,60,0.0
0.1473684210526316,0.8526315789473684,61,0.0
0.1473684210526316,0.8526315789473684,62,0.0
0.1473684210526316,0.8526315789473684,63,0.0
0.1473684210526316,0.8526315789473684,64,0.0
0.1473684210526316,0.8526315789473684,65,0.0
0.1473684210526316,0.8526315789473684,66,0.0
0.1473684210526316,0.8526315789473684,67,0.0
0.1473684210526316,0.8526315789473684,68,0.0
0.1473684210526316,0.8526315789473684,69,0.0
0.1473684210526316,0.8526315789473684,70,0.0
0.1473684210526316,0.8526315789473684,71,0.0
0.1473684210526316,0.8526315789473684,72,0.0
0.1473684210526316,0.8526315789473684,73,0.0
0.1473684210526316,0.8526315789473684,74,0.0
0.1473684210526316,0.8526315789473684,75,0.0
0.1473684210526316,0.8526315789473684,76,0.0
0.1473684210526316,0.8526315789473684,77,0.0
0.1473684210526316,0.8526315789473684,78,0.0
0.1473684210526316,0.8526315789473684,79,0.0
0.1473684210526316,0.8526315789473684,80,0.0
0.1473684210526316,0.8526315789473684,81,0.0
0.1473684210526316,0.8526315789473684,82,0.0
0.1473684210526316,0.8526315789473684,83,0.0
0.1473684210526316,0.8526315789473684,84,0.0
0.1473684210526316,0.8526315789473684,85,0.0
0.1473684210526316,0.8526315789473684,86,0.0
0.1473684210526316,0.8526315789473684,87,0.0
0.1473684210526316,0.8526315789473684,88,0.0
0.1473684210526316,0.8526315789473684,89,0.0
0.1473684210526316,0.8526315789473684,90,0.0
0.1473684210526316,0.8526315789473684,91,0.0
0.1473684210526316,0.8526315789473684,92,0.0
0.1473684210526316,0.8526315789473684,93,0.0
0.1473684210526316,0.8526315789473684,94,0.0
0.1473684210526316,0.8526315789473684,95,0.0
0.1473684210526316,0.8526315789473684,96,0.0
0.1473684210526316,0.8526315789473684,97,0.0
0.1473684210526316,0.8526315789473684,98,0.0
0.1473684210526316,0.8526315789473684,99,0.0
0.1473684210526316,0.9,0,0.1473684210526316
0.1473684210526316,0.9,1,0.14118318006647748
0.1473684210526316,0.9,2,0.13478231437324675
0.1473684210526316,0.9,3,0.1285735460788462
0.1473684210526316,0.9,4,0.12235932122020426
0.1473684210526316,0.9,5,0.11620924815994223
0.1473684210526316,0.9,6,0.11024641124676185
0.1473684210526316,0.9,7,0.10403353908551119
0.1473684210526316,0.9,8,0.09764770116862469
0.1473684210526316,0.9,9,0.09151155548570139
0.1473684210526316,0.9,10,0.08519128851369591
0.1473684210526316,0.9,11,0.07907438694713188
0.1473684210526316,0.9,12,0.07252591755383343
0.1473684210526316,0.9,13,0.0662968356558367
0.1473684210526316,0.9,14,0.05996907221689873
0.1473684210526316,0.9,15,0.0540068796064927
0.1473684210526316,0.9,16,0.047449582059645876
0.1473684210526316,0.9,17,0.04212644148964529
0.1473684210526316,0.9,18,0.03805830139535071
0.1473684210526316,0.9,19,0.03421218822893756
0.1473684210526316,0.9,20,0.030005380050353265
0.1473684210526316,0.9,21,0.026806249046548394
0.1473684210526316,0.9,22,0.024453390081967216
0.1473684210526316,0.9,23,0.022088267959836264
0.1473684210526316,0.9,24,0.019772839711141823
0.1473684210526316,0.9,25,0.017583333339939215
0.1473684210526316,0.9,26,0.015258563485841514
0.1473684210526316,0.9,27,0.012986256823947781
0.1473684210526316,0.9,28,0.01161926518568464
0.1473684210526316,0.9,29,0.01070670256350694
0.1473684210526316,0.9,30,0.00984044446334508
0.1473684210526316,0.9,31,0.008927424364645428
0.1473684210526316,0.9,32,0.008075741617921598
0.1473684210526316,0.9,33,0.0072107618059023
0.1473684210526316,0.9,34,0.00629358034038761
0.1473684210526316,0.9,35,0.0053586406088306235
0.1473684210526316,0.9,36,0.004478084443474641
0.1473684210526316,0.9,37,0.0036202945941074117
0.1473684210526316,0.9,38,0.0026719395581345567
0.1473684210526316,0.9,39,0.0017910406725774304
0.1473684210526316,0.9,40,0.0008512834753145959
0.1473684210526316,0.9,41,0.0
0.1473684210526316,0.9,42,0.0
0.1473684210526316,0.9,43,0.0
0.1473684210526316,0.9,44,0.0
0.1473684210526316,0.9,45,0.0
0.1473684210526316,0.9,46,0.0
0.1473684210526316,0.9,47,0.0
0.1473684210526316,0.9,48,0.0
0.1473684210526316,0.9,49,0.0
0.1473684210526316,0.9,50,0.0
0.1473684210526316,0.9,51,0.0
0.1473684210526316,0.9,52,0.0
0.1473684210526316,0.9,53,0.0
0.1473684210526316,0.9,54,0.0
0.1473684210526316,0.9,55,0.0
0.1473684210526316,0.9,56,0.0
0.1473684210526316,0.9,57,0.0
0.1473684210526316,0.9,58,0.0
0.1473684210526316,0.9,59,0.0
0.1473684210526316,0.9,60,0.0
0.1473684210526316,0.9,61,0.0
0.1473684210526316,0.9,62,0.0
0.1473684210526316,0.9,63,0.0
0.1473684210526316,0.9,64,0.0
0.1473684210526316,0.9,65,0.0
0.1473684210526316,0.9,66,0.0
0.1473684210526316,0.9,67,0.0
0.1473684210526316,0.9,68,0.0
0.1473684210526316,0.9,69,0.0
0.1473684210526316,0.9,70,0.0
0.1473684210526316,0.9,71,0.0
0.1473684210526316,0.9,72,0.0
0.1473684210526316,0.9,73,0.0
0.1473684210526316,0.9,74,0.0
0.1473684210526316,0.9,75,0.0
0.1473684210526316,0.9,76,0.0
0.1473684210526316,0.9,77,0.0
0.1473684210526316,0.9,78,0.0
0.1473684210526316,0.9,79,0.0
0.1473684210526316,0.9,80,0.0
0.1473684210526316,0.9,81,0.0
0.1473684210526316,0.9,82,0.0
0.1473684210526316,0.9,83,0.0
0.1473684210526316,0.9,84,0.0
0.1473684210526316,0.9,85,0.0
0.1473684210526316,0.9,86,0.0
0.1473684210526316,0.9,87,0.0
0.1473684210526316,0.9,88,0.0
0.1473684210526316,0.9,89,0.0
0.1473684210526316,0.9,90,0.0
0.1473684210526316,0.9,91,0.0
0.1473684210526316,0.9,92,0.0
0.1473684210526316,0.9,93,0.0
0.1473684210526316,0.9,94,0.0
0.1473684210526316,0.9,95,0.0
0.1473684210526316,0.9,96,0.0
0.1473684210526316,0.9,97,0.0
0.1473684210526316,0.9,98,0.0
0.1473684210526316,0.9,99,0.0
0.19473684210526315,0.0,0,0.19473684210526315
0.19473684210526315,0.0,1,0.19472339427480923
0.19473684210526315,0.0,2,0.19472339427480923
0.19473684210526315,0.0,3,0.1946818498526689
0.19473684210526315,0.0,4,0.19436937751797928
0.19473684210526315,0.0,5,0.1943541328913027
0.19473684210526315,0.0,6,0.1943541328913027
0.19473684210526315,0.0,7,0.1943541328913027
0.19473684210526315,0.0,8,0.1943541328913027
0.19473684210526315,0.0,9,0.1943541328913027
0.19473684210526315,0.0,10,0.19421878021447003
0.19473684210526315,0.0,11,0.19421878021447003
0.19473684210526315,0.0,12,0.19416540505316132
0.19473684210526315,0.0,13,0.19404263513085854
0.19473684210526315,0.0,14,0.19404263513085854
0.19473684210526315,0.0,15,0.19398145695701663
0.19473684210526315,0.0,16,0.19380287705831384
0.19473684210526315,0.0,17,0.19380287705831384
0.19473684210526315,0.0,18,0.19365145681936494
0.19473684210526315,0.0,19,0.19365145681936494
0.19473684210526315,0.0,20,0.19365145681936494
0.19473684210526315,0.0,21,0.19365145681936494
0.19473684210526315,0.0,22,0.19365145681936494
0.19473684210526315,0.0,23,0.19340709334613984
0.19473684210526315,0.0,24,0.19323117936330547
0.19473684210526315,0.0,25,0.1929426929823955
0.19473684210526315,0.0,26,0.1929426929823955
0.19473684210526315,0.0,27,0.19294145995914982
0.19473684210526315,0.0,28,0.19290307210086866
0.19473684210526315,0.0,29,0.19290307210086866
0.19473684210526315,0.0,30,0.1927691816739655
0.19473684210526315,0.0,31,0.1927691816739655
0.19473684210526315,0.0,32,0.1927691816739655
0.19473684210526315,0.0,33,0.1927691816739655
0.19473684210526315,0.0,34,0.19275302717309883
0.19473684210526315,0.0,35,0.1927307736468682
0.19473684210526315,0.0,36,0.1924399593918925
0.19473684210526315,0.0,37,0.19227574145697454
0.19473684210526315,0.0,38,0.19221641820268878
0.19473684210526315,0.0,39,0.19206335481555284
0.19473684210526315,0.0,40,0.19190538176484165
0.19473684210526315,0.0,41,0.19190538176484165
0.19473684210526315,0.0,42,0.19170296014791843
0.19473684210526315,0.0,43,0.1915401830917956
0.19473684210526315,0.0,44,0.19130018635869295
0.19473684210526315,0.0,45,0.1912432629159161
0.19473684210526315,0.0,46,0.1912432629159161
0.19473684210526315,0.0,47,0.1912432629159161
0.19473684210526315,0.0,48,0.19117805245184172
0.19473684210526315,0.0,49,0.19115471018986194
0.19473684210526315,0.0,50,0.19104316628552423
0.19473684210526315,0.0,51,0.19104316628552423
0.19473684210526315,0.0,52,0.19104316628552423
0.19473684210526315,0.0,53,0.19087006940922424
0.19473684210526315,0.0,54,0.19087006940922424
0.19473684210526315,0.0,55,0.19087006940922424
0.19473684210526315,0.0,56,0.19087006940922424
0.19473684210526315,0.0,57,0.19065590223057358
0.19473684210526315,0.0,58,0.19057931152965957
0.19473684210526315,0.0,59,0.19052592919670785
0.19473684210526315,0.0,60,0.19052592919670785
0.19473684210526315,0.0,61,0.19048202585745472
0.19473684210526315,0.0,62,0.19035467543596918
0.19473684210526315,0.0,63,0.19035467543596918
0.19473684210526315,0.0,64,0.19003372403733648
0.19473684210526315,0.0,65,0.1898716087171955
0.19473684210526315,0.0,66,0.1898716087171955
0.19473684210526315,0.0,67,0.18983833308879183
0.19473684210526315,0.0,68,0.18983833308879183
0.19473684210526315,0.0,69,0.18983833308879183
0.19473684210526315,0.0,70,0.18949079208779765
0.19473684210526315,0.0,71,0.18936392213190525
0.19473684210526315,0.0,72,0.18936392213190525
0.19473684210526315,0.0,73,0.1892708986019753
0.19473684210526315,0.0,74,0.18902425553864427
0.19473684210526315,0.0,75,0.18902425553864427
0.19473684210526315,0.0,76,0.18902425553864427
0.19473684210526315,0.0,77,0.18902425553864427
0.19473684210526315,0.0,78,0.18902425553864427
0.19473684210526315,0.0,79,0.18892664009684768
0.19473684210526315,0.0,80,0.18892664009684768
0.19473684210526315,0.0,81,0.18881647329838525
0.19473684210526315,0.0,82,0.18871208488775112
0.19473684210526315,0.0,83,0.1885306609314663
0.19473684210526315,0.0,84,0.18838331329210986
0.19473684210526315,0.0,85,0.18838331329210986
0.19473684210526315,0.0,86,0.18810651441931078
0.19473684210526315,0.0,87,0.18810651441931078
0.19473684210526315,0.0,88,0.18803767099673144
0.19473684210526315,0.0,89,0.18785558180956613
0.19473684210526315,0.0,90,0.1878032893075333
0.19473684210526315,0.0,91,0.1878032893075333
0.19473684210526315,0.0,92,0.1878032893075333
0.19473684210526315,0.0,93,0.18759790186127873
0.19473684210526315,0.0,94,0.18728770139328557
0.19473684210526315,0.0,95,0.18728770139328557
0.19473684210526315,0.0,96,0.18728770139328557
0.19473684210526315,0.0,97,0.18728770139328557
0.19473684210526315,0.0,98,0.18728770139328557
0.19473684210526315,0.0,99,0.18698455624402338
0.19473684210526315,0.04736842105263158,0,0.19473684210526315
0.19473684210526315,0.04736842105263158,1,0.1940608300730377
0.19473684210526315,0.04736842105263158,2,0.1940608300730377
0.19473684210526315,0.04736842105263158,3,0.19403997665995204
0.19473684210526315,0.04736842105263158,4,0.19402510613485893
0.19473684210526315,0.04736842105263158,5,0.19358577846475455
0.19473684210526315,0.04736842105263158,6,0.19323307614287974
0.19473684210526315,0.04736842105263158,7,0.19266697598407123
0.19473684210526315,0.04736842105263158,8,0.19221412699417187
0.19473684210526315,0.04736842105263158,9,0.19208036146359658
0.19473684210526315,0.04736842105263158,10,0.19142838479029475
0.19473684210526315,0.04736842105263158,11,0.19080667480932142
0.19473684210526315,0.04736842105263158,12,0.19044331513707258
0.19473684210526315,0.04736842105263158,13,0.1903901007622988
0.19473684210526315,0.04736842105263158,14,0.189712306154388
0.19473684210526315,0.04736842105263158,15,0.18946510890311402
0.19473684210526315,0.04736842105263158,16,0.18890519631805758
0.19473684210526315,0.04736842105263158,17,0.18841377198804685
0.19473684210526315,0.04736842105263158,18,0.1878515860507647
0.19473684210526315,0.04736842105263158,19,0.18741762062759082
0.19473684210526315,0.04736842105263158,20,0.18689065587205364
0.19473684210526315,0.04736842105263158,21,0.18669851913207125
0.19473684210526315,0.04736842105263158,22,0.18611683559766373
0.19473684210526315,0.04736842105263158,23,0.18606948483312621
0.19473684210526315,0.04736842105263158,24,0.18596450923827945
0.19473684210526315,0.04736842105263158,25,0.1855534352366179
0.19473684210526315,0.04736842105263158,26,0.18491060960599395
0.19473684210526315,0.04736842105263158,27,0.1847936246850551
0.19473684210526315,0.04736842105263158,28,0.1845203044066397
0.19473684210526315,0.04736842105263158,29,0.18436581812656894
0.19473684210526315,0.04736842105263158,30,0.18388901343138697
0.19473684210526315,0.04736842105263158,31,0.18388901343138697
0.19473684210526315,0.04736842105263158,32,0.18349155475862255
0.19473684210526315,0.04736842105263158,33,0.18339507338763752
0.19473684210526315,0.04736842105263158,34,0.18323535300097077
0.19473684210526315,0.04736842105263158,35,0.18271189268900984
0.19473684210526315,0.04736842105263158,36,0.1827035948338989
0.19473684210526315,0.04736842105263158,37,0.1821513974992987
0.19473684210526315,0.04736842105263158,38,0.18179171149092976
0.19473684210526315,0.04736842105263158,39,0.1815759607438549
0.19473684210526315,0.04736842105263158,40,0.18106258504535888
0.19473684210526315,0.04736842105263158,41,0.18090854242580368
0.19473684210526315,0.04736842105263158,42,0.18066977120892
0.19473684210526315,0.04736842105263158,43,0.1802858528288786
0.19473684210526315,0.04736842105263158,44,0.18025920363297449
0.19473684210526315,0.04736842105263158,45,0.17966433374982024
0.19473684210526315,0.04736842105263158,46,0.1791563568638788
0.19473684210526315,0.04736842105263158,47,0.17886444771538376
0.19473684210526315,0.04736842105263158,48,0.1782140852603933
0.19473684210526315,0.04736842105263158,49,0.17804088908356014
0.19473684210526315,0.04736842105263158,50,0.1775563279192741
0.19473684210526315,0.04736842105263158,51,0.1771121160761437
0.19473684210526315,0.04736842105263158,52,0.17687623644439335
0.19473684210526315,0.04736842105263158,53,0.17628686349366468
0.19473684210526315,0.04736842105263158,54,0.1757756865870282
0.19473684210526315,0.04736842105263158,55,0.1752985576867157
0.19473684210526315,0.04736842105263158,56,0.17496632227262554
0.19473684210526315,0.04736842105263158,57,0.17487577568024715
0.19473684210526315,0.04736842105263158,58,0.1748673908817119
0.19473684210526315,0.04736842105263158,59,0.1742054834381678
0.19473684210526315,0.04736842105263158,60,0.1738152452063346
0.19473684210526315,0.04736842105263158,61,0.17368528626057197
0.19473684210526315,0.04736842105263158,62,0.17352494953148578
0.19473684210526315,0.04736842105263158,63,0.173200315192112
0.19473684210526315,0.04736842105263158,64,0.173200315192112
0.19473684210526315,0.04736842105263158,65,0.17275406106995778
0.19473684210526315,0.04736842105263158,66,0.1724654561744646
0.19473684210526315,0.04736842105263158,67,0.17233010291696946
0.19473684210526315,0.04736842105263158,68,0.17177532838165713
0.19473684210526315,0.04736842105263158,69,0.17174324527922688
0.19473684210526315,0.04736842105263158,70,0.1715992699803939
0.19473684210526315,0.04736842105263158,71,0.1714096341919056
0.19473684210526315,0.04736842105263158,72,0.17099952934632895
0.19473684210526315,0.04736842105263158,73,0.1704533416138334
0.19473684210526315,0.04736842105263158,74,0.1699808186434902
0.19473684210526315,0.04736842105263158,75,0.16979980106977738
0.19473684210526315,0.04736842105263158,76,0.16918779589987415
0.19473684210526315,0.04736842105263158,77,0.16894102949576098
0.19473684210526315,0.04736842105263158,78,0.168309217099481
0.19473684210526315,0.04736842105263158,79,0.1679705733895258
0.19473684210526315,0.04736842105263158,80,0.16771983129016632
0.19473684210526315,0.04736842105263158,81,0.1673292843154142
0.19473684210526315,0.04736842105263158,82,0.16706348845922264
0.19473684210526315,0.04736842105263158,83,0.16682918412575107
0.19473684210526315,0.04736842105263158,84,0.16634261499764286
0.19473684210526315,0.04736842105263158,85,0.16633970658645603
0.19473684210526315,0.04736842105263158,86,0.16576825429527783
0.19473684210526315,0.04736842105263158,87,0.16553964228547247
0.19473684210526315,0.04736842105263158,88,0.16541265641999733
0.19473684210526315,0.04736842105263158,89,0.16521023638060148
0.19473684210526315,0.04736842105263158,90,0.16503208205920583
0.19473684210526315,0.04736842105263158,91,0.16478265260338443
0.19473684210526315,0.04736842105263158,92,0.16426983154923314
0.19473684210526315,0.04736842105263158,93,0.1640809410235737
0.19473684210526315,0.04736842105263158,94,0.1637740264893381
0.19473684210526315,0.04736842105263158,95,0.16350062569146054
0.19473684210526315,0.04736842105263158,96,0.16340279085392584
0.19473684210526315,0.04736842105263158,97,0.16312584926047702
0.19473684210526315,0.04736842105263158,98,0.1629398249389255
0.19473684210526315,0.04736842105263158,99,0.1627909076872525
0.19473684210526315,0.09473684210526316,0,0.19473684210526315
0.19473684210526315,0.09473684210526316,1,0.1937289466986947
0.19473684210526315,0.09473684210526316,2,0.1931387450051183
0.19473684210526315,0.09473684210526316,3,0.19263818082024503
0.19473684210526315,0.09473684210526316,4,0.19170709183208096
0.19473684210526315,0.09473684210526316,5,0.1913658322975096
0.19473684210526315,0.09473684210526316,6,0.19101617673093735
0.19473684210526315,0.09473684210526316,7,0.19047157015877597
0.19473684210526315,0.09473684210526316,8,0.18949580261532356
0.19473684210526315,0.09473684210526316,9,0.18898973155060222
0.19473684210526315,0.09473684210526316,10,0.1885026131187298
0.19473684210526315,0.09473684210526316,11,0.1877545812759401
0.19473684210526315,0.09473684210526316,12,0.18713433486139702
0.19473684210526315,0.09473684210526316,13,0.18628758715040425
0.19473684210526315,0.09473684210526316,14,0.1858500478663484
0.19473684210526315,0.09473684210526316,15,0.18512262651276642
0.19473684210526315,0.09473684210526316,16,0.18420178705865142
0.19473684210526315,0.09473684210526316,17,0.1835922374801509
0.19473684210526315,0.09473684210526316,18,0.18270303127725035
0.19473684210526315,0.09473684210526316,19,0.18189336624978483
0.19473684210526315,0.09473684210526316,20,0.18149305239569005
0.19473684210526315,0.09473684210526316,21,0.18098413195704038
0.19473684210526315,0.09473684210526316,22,0.1801114445008921
0.19473684210526315,0.09473684210526316,23,0.17913254697488767
0.19473684210526315,0.09473684210526316,24,0.1786212778125561
0.19473684210526315,0.09473684210526316,25,0.1781327483755607
0.19473684210526315,0.09473684210526316,26,0.17762902199544933
0.19473684210526315,0.09473684210526316,27,0.17666893110340628
0.19473684210526315,0.09473684210526316,28,0.17593173747144525
0.19473684210526315,0.09473684210526316,29,0.1750346601421781
0.19473684210526315,0.09473684210526316,30,0.1742056482686426
0.19473684210526315,0.09473684210526316,31,0.17374255827829055
0.19473684210526315,0.09473684210526316,32,0.17277150116520706
0.19473684210526315,0.09473684210526316,33,0.17199045917584008
0.19473684210526315,0.09473684210526316,34,0.17112956399395612
0.19473684210526315,0.09473684210526316,35,0.1703671369434112
0.19473684210526315,0.09473684210526316,36,0.1696691970279264
0.19473684210526315,0.09473684210526316,37,0.1688541349684388
0.19473684210526315,0.09473684210526316,38,0.1684285604417246
0.19473684210526315,0.09473684210526316,39,0.16749102878765254
0.19473684210526315,0.09473684210526316,40,0.16648540131709547
0.19473684210526315,0.09473684210526316,41,0.16586522820751992
0.19473684210526315,0.09473684210526316,42,0.1651601336674342
0.19473684210526315,0.09473684210526316,43,0.16432604260405842
0.19473684210526315,0.09473684210526316,44,0.16363462532471143
0.19473684210526315,0.09473684210526316,45,0.1630393645844529
0.19473684210526315,0.09473684210526316,46,0.16203229109675216
0.19473684210526315,0.09473684210526316,47,0.16161781651859286
0.19473684210526315,0.09473684210526316,48,0.16070693446502285
0.19473684210526315,0.09473684210526316,49,0.15981284403436077
0.19473684210526315,0.09473684210526316,50,0.15929484971324015
0.19473684210526315,0.09473684210526316,51,0.15878599886567937
0.19473684210526315,0.09473684210526316,52,0.15812743924491582
0.19473684210526315,0.09473684210526316,53,0.15728871105081677
0.19473684210526315,0.09473684210526316,54,0.15649490683425796
0.19473684210526315,0.09473684210526316,55,0.1559939468331355
0.19473684210526315,0.09473684210526316,56,0.1550841431796114
0.19473684210526315,0.09473684210526316,57,0.1543346870892498
0.19473684210526315,0.09473684210526316,58,0.15359945573906933
0.19473684210526315,0.09473684210526316,59,0.15310496375540406
0.19473684210526315,0.09473684210526316,60,0.15246209657181087
0.19473684210526315,0.09473684210526316,61,0.15179074251517682
0.19473684210526315,0.09473684210526316,62,0.15122870694175208
0.19473684210526315,0.09473684210526316,63,0.1504242725817262
0.19473684210526315,0.09473684210526316,64,0.14999267732269794
0.19473684210526315,0.09473684210526316,65,0.14947896736757046
0.19473684210526315,0.09473684210526316,66,0.14865470296804517
0.19473684210526315,0.09473684210526316,67,0.14832847617874206
0.19473684210526315,0.09473684210526316,68,0.14751532127829392
0.19473684210526315,0.09473684210526316,69,0.1466375454479681
0.19473684210526315,0.09473684210526316,70,0.146306359036442
0.19473684210526315,0.09473684210526316,71,0.1453181996791214
0.19473684210526315,0.09473684210526316,72,0.1445396891999405
0.19473684210526315,0.09473684210526316,73,0.14395204110217075
0.19473684210526315,0.09473684210526316,74,0.14345298796441452
0.19473684210526315,0.09473684210526316,75,0.14290122937315633
0.19473684210526315,0.09473684210526316,76,0.14212278539005502
0.19473684210526315,0.09473684210526316,77,0.1414983233202858
0.19473684210526315,0.09473684210526316,78,0.1410011283405455
0.19473684210526315,0.09473684210526316,79,0.140601107051898
0.19473684210526315,0.09473684210526316,80,0.14001759545399742
0.19473684210526315,0.09473684210526316,81,0.1394631127899133
0.19473684210526315,0.09473684210526316,82,0.1389617584155616
0.19473684210526315,0.09473684210526316,83,0.13827153316687896
0.19473684210526315,0.09473684210526316,84,0.1377850286247302
0.19473684210526315,0.09473684210526316,85,0.13728137790000847
0.19473684210526315,0.09473684210526316,86,0.1367060593729275
0.19473684210526315,0.09473684210526316,87,0.13625766189603544
0.19473684210526315,0.09473684210526316,88,0.1356322525965735
0.19473684210526315,0.09473684210526316,89,0.13487373068829353
0.19473684210526315,0.09473684210526316,90,0.1343453795406594
0.19473684210526315,0.09473684210526316,91,0.13366954216494226
0.19473684210526315,0.09473684210526316,92,0.13288894002583235
0.19473684210526315,0.09473684210526316,93,0.13212828109269506
0.19473684210526315,0.09473684210526316,94,0.13133205417996835
0.19473684210526315,0.09473684210526316,95,0.13095710473664798
0.19473684210526315,0.09473684210526316,96,0.1299479239916878
0.19473684210526315,0.09473684210526316,97,0.12895359021543853
0.19473684210526315,0.09473684210526316,98,0.12810240511640908
0.19473684210526315,0.09473684210526316,99,0.12778779536284077
0.19473684210526315,0.14210526315789473,0,0.19473684210526315
0.19473684210526315,0.14210526315789473,1,0.19402706337896058
0.19473684210526315,0.14210526315789473,2,0.1928075355805151
0.19473684210526315,0.14210526315789473,3,0.19205088560410177
0.19473684210526315,0.14210526315789473,4,0.1907541948726388
0.19473684210526315,0.14210526315789473,5,0.18991205078936202
0.19473684210526315,0.14210526315789473,6,0.18922645606612074
0.19473684210526315,0.14210526315789473,7,0.18808794131670525
0.19473684210526315,0.14210526315789473,8,0.18732995146690165
0.19473684210526315,0.14210526315789473,9,0.18607856435307868
