initial_trust,initial_risk,round,quorum
0.19473684210526315,0.7105263157894737,14,0.6325688150014652
0.19473684210526315,0.7105263157894737,15,0.6320645078935522
0.19473684210526315,0.7105263157894737,16,0.6315599959582003
0.19473684210526315,0.7105263157894737,17,0.6310485130480675
0.19473684210526315,0.7105263157894737,18,0.6305282891929869
0.19473684210526315,0.7105263157894737,19,0.6300608306660805
0.19473684210526315,0.7105263157894737,20,0.6295357653822347
0.19473684210526315,0.7105263157894737,21,0.6290305779170859
0.19473684210526315,0.7105263157894737,22,0.6285174096110764
0.19473684210526315,0.7105263157894737,23,0.6280443270176628
0.19473684210526315,0.7105263157894737,24,0.6275449879034074
0.19473684210526315,0.7105263157894737,25,0.627046181770976
0.19473684210526315,0.7105263157894737,26,0.6265777181796619
0.19473684210526315,0.7105263157894737,27,0.6261118178396339
0.19473684210526315,0.7105263157894737,28,0.625687652404461
0.19473684210526315,0.7105263157894737,29,0.6253819196248747
0.19473684210526315,0.7105263157894737,30,0.6250679829506496
0.19473684210526315,0.7105263157894737,31,0.6247429276715486
0.19473684210526315,0.7105263157894737,32,0.6244293866875923
0.19473684210526315,0.7105263157894737,33,0.6241110895249607
0.19473684210526315,0.7105263157894737,34,0.623787995658187
0.19473684210526315,0.7105263157894737,35,0.6235444680046824
0.19473684210526315,0.7105263157894737,36,0.6233587625226914
0.19473684210526315,0.7105263157894737,37,0.623179609751787
0.19473684210526315,0.7105263157894737,38,0.6229976745284536
0.19473684210526315,0.7105263157894737,39,0.6228079508052969
0.19473684210526315,0.7105263157894737,40,0.6226288538110978
0.19473684210526315,0.7105263157894737,41,0.6224541916014252
0.19473684210526315,0.7105263157894737,42,0.6222675090357022
0.19473684210526315,0.7105263157894737,43,0.6220780548503198
0.19473684210526315,0.7105263157894737,44,0.6219076762161118
0.19473684210526315,0.7105263157894737,45,0.6217377862865636
0.19473684210526315,0.7105263157894737,46,0.621598440900876
0.19473684210526315,0.7105263157894737,47,0.6215310456373279
0.19473684210526315,0.7105263157894737,48,0.6214619991079509
0.19473684210526315,0.7105263157894737,49,0.6213871623299113
0.19473684210526315,0.7105263157894737,50,0.6213198216107088
0.19473684210526315,0.7105263157894737,51,0.6212480568538843
0.19473684210526315,0.7105263157894737,52,0.6211815944760126
0.19473684210526315,0.7105263157894737,53,0.6211128676948546
0.19473684210526315,0.7105263157894737,54,0.6210375645226907
0.19473684210526315,0.7105263157894737,55,0.6209701639812852
0.19473684210526315,0.7105263157894737,56,0.6208994037569775
0.19473684210526315,0.7105263157894737,57,0.6208269060898313
0.19473684210526315,0.7105263157894737,58,0.6207593110314661
0.19473684210526315,0.7105263157894737,59,0.6206871147368773
0.19473684210526315,0.7105263157894737,60,0.6206127788571442
0.19473684210526315,0.7105263157894737,61,0.6205444508477403
0.19473684210526315,0.7105263157894737,62,0.6204699664406144
0.19473684210526315,0.7105263157894737,63,0.6204006607493685
0.19473684210526315,0.7105263157894737,64,0.6203332986735172
0.19473684210526315,0.7105263157894737,65,0.6202632050750844
0.19473684210526315,0.7105263157894737,66,0.6201874453474913
0.19473684210526315,0.7105263157894737,67,0.6201124148832005
0.19473684210526315,0.7105263157894737,68,0.620038896142319
0.19473684210526315,0.7105263157894737,69,0.62
0.19473684210526315,0.7105263157894737,70,0.62
0.19473684210526315,0.7105263157894737,71,0.62
0.19473684210526315,0.7105263157894737,72,0.62
0.19473684210526315,0.7105263157894737,73,0.62
0.19473684210526315,0.7105263157894737,74,0.62
0.19473684210526315,0.7105263157894737,75,0.62
0.19473684210526315,0.7105263157894737,76,0.62
0.19473684210526315,0.7105263157894737,77,0.62
0.19473684210526315,0.7105263157894737,78,0.62
0.19473684210526315,0.7105263157894737,79,0.62
0.19473684210526315,0.7105263157894737,80,0.62
0.19473684210526315,0.7105263157894737,81,0.62
0.19473684210526315,0.7105263157894737,82,0.62
0.19473684210526315,0.7105263157894737,83,0.62
0.19473684210526315,0.7105263157894737,84,0.62
0.19473684210526315,0.7105263157894737,85,0.62
0.19473684210526315,0.7105263157894737,86,0.62
0.19473684210526315,0.7105263157894737,87,0.62
0.19473684210526315,0.7105263157894737,88,0.62
0.19473684210526315,0.7105263157894737,89,0.62
0.19473684210526315,0.7105263157894737,90,0.62
0.19473684210526315,0.7105263157894737,91,0.62
0.19473684210526315,0.7105263157894737,92,0.62
0.19473684210526315,0.7105263157894737,93,0.62
0.19473684210526315,0.7105263157894737,94,0.62
0.19473684210526315,0.7105263157894737,95,0.62
0.19473684210526315,0.7105263157894737,96,0.62
0.19473684210526315,0.7105263157894737,97,0.62
0.19473684210526315,0.7105263157894737,98,0.62
0.19473684210526315,0.7105263157894737,99,0.62
0.19473684210526315,0.7578947368421053,0,0.6394736842105263
0.19473684210526315,0.7578947368421053,1,0.6389753391568624
0.19473684210526315,0.7578947368421053,2,0.6384710955266804
0.19473684210526315,0.7578947368421053,3,0.6379389757656668
0.19473684210526315,0.7578947368421053,4,0.6374024490234838
0.19473684210526315,0.7578947368421053,5,0.6368985061518597
0.19473684210526315,0.7578947368421053,6,0.636351902372109
0.19473684210526315,0.7578947368421053,7,0.6358505880777743
0.19473684210526315,0.7578947368421053,8,0.6352933769499337
0.19473684210526315,0.7578947368421053,9,0.63478606621701
0.19473684210526315,0.7578947368421053,10,0.6342598228653398
0.19473684210526315,0.7578947368421053,11,0.6337139499428014
0.19473684210526315,0.7578947368421053,12,0.6331983717600291
0.19473684210526315,0.7578947368421053,13,0.6326649406989067
0.19473684210526315,0.7578947368421053,14,0.632167763375301
0.19473684210526315,0.7578947368421053,15,0.631654658231068
0.19473684210526315,0.7578947368421053,16,0.6311573486586979
0.19473684210526315,0.7578947368421053,17,0.6306409829154981
0.19473684210526315,0.7578947368421053,18,0.6301436047993378
0.19473684210526315,0.7578947368421053,19,0.6295912339502855
0.19473684210526315,0.7578947368421053,20,0.6290277604102184
0.19473684210526315,0.7578947368421053,21,0.6285078343397643
0.19473684210526315,0.7578947368421053,22,0.6279909223198982
0.19473684210526315,0.7578947368421053,23,0.6274338400455206
0.19473684210526315,0.7578947368421053,24,0.6268712493727178
0.19473684210526315,0.7578947368421053,25,0.6263417511493807
0.19473684210526315,0.7578947368421053,26,0.6258006022710695
0.19473684210526315,0.7578947368421053,27,0.6254463988698875
0.19473684210526315,0.7578947368421053,28,0.6251033796316628
0.19473684210526315,0.7578947368421053,29,0.6247813035336418
0.19473684210526315,0.7578947368421053,30,0.6244490636886887
0.19473684210526315,0.7578947368421053,31,0.6241204257507985
0.19473684210526315,0.7578947368421053,32,0.6237898007856529
0.19473684210526315,0.7578947368421053,33,0.6235368225197072
0.19473684210526315,0.7578947368421053,34,0.6233395249370763
0.19473684210526315,0.7578947368421053,35,0.6231535892032298
0.19473684210526315,0.7578947368421053,36,0.6229669728352546
0.19473684210526315,0.7578947368421053,37,0.6227677518554593
0.19473684210526315,0.7578947368421053,38,0.6225780973354975
0.19473684210526315,0.7578947368421053,39,0.6223796352098939
0.19473684210526315,0.7578947368421053,40,0.6221900531643088
0.19473684210526315,0.7578947368421053,41,0.6219980462869704
0.19473684210526315,0.7578947368421053,42,0.621813039476551
0.19473684210526315,0.7578947368421053,43,0.6216252133222773
0.19473684210526315,0.7578947368421053,44,0.6215459917445703
0.19473684210526315,0.7578947368421053,45,0.621474801520402
0.19473684210526315,0.7578947368421053,46,0.6214036087744529
0.19473684210526315,0.7578947368421053,47,0.6213265852647257
0.19473684210526315,0.7578947368421053,48,0.6212543273146661
0.19473684210526315,0.7578947368421053,49,0.6211739480024269
0.19473684210526315,0.7578947368421053,50,0.62109718183957
0.19473684210526315,0.7578947368421053,51,0.6210230091499441
0.19473684210526315,0.7578947368421053,52,0.6209460825050093
0.19473684210526315,0.7578947368421053,53,0.6208671249440992
0.19473684210526315,0.7578947368421053,54,0.6207939673300028
0.19473684210526315,0.7578947368421053,55,0.6207160701316723
0.19473684210526315,0.7578947368421053,56,0.6206378879821028
0.19473684210526315,0.7578947368421053,57,0.6205662946061139
0.19473684210526315,0.7578947368421053,58,0.6204859032113667
0.19473684210526315,0.7578947368421053,59,0.6204103229503988
0.19473684210526315,0.7578947368421053,60,0.6203350637009806
0.19473684210526315,0.7578947368421053,61,0.6202578084546367
0.19473684210526315,0.7578947368421053,62,0.6201828879497523
0.19473684210526315,0.7578947368421053,63,0.6201113073722111
0.19473684210526315,0.7578947368421053,64,0.6200319489382947
0.19473684210526315,0.7578947368421053,65,0.62
0.19473684210526315,0.7578947368421053,66,0.62
0.19473684210526315,0.7578947368421053,67,0.62
0.19473684210526315,0.7578947368421053,68,0.62
0.19473684210526315,0.7578947368421053,69,0.62
0.19473684210526315,0.7578947368421053,70,0.62
0.19473684210526315,0.7578947368421053,71,0.62
0.19473684210526315,0.7578947368421053,72,0.62
0.19473684210526315,0.7578947368421053,73,0.62
0.19473684210526315,0.7578947368421053,74,0.62
0.19473684210526315,0.7578947368421053,75,0.62
0.19473684210526315,0.7578947368421053,76,0.62
0.19473684210526315,0.7578947368421053,77,0.62
0.19473684210526315,0.7578947368421053,78,0.62
0.19473684210526315,0.7578947368421053,79,0.62
0.19473684210526315,0.7578947368421053,80,0.62
0.19473684210526315,0.7578947368421053,81,0.62
0.19473684210526315,0.7578947368421053,82,0.62
0.19473684210526315,0.7578947368421053,83,0.62
0.19473684210526315,0.7578947368421053,84,0.62
0.19473684210526315,0.7578947368421053,85,0.62
0.19473684210526315,0.7578947368421053,86,0.62
0.19473684210526315,0.7578947368421053,87,0.62
0.19473684210526315,0.7578947368421053,88,0.62
0.19473684210526315,0.7578947368421053,89,0.62
0.19473684210526315,0.7578947368421053,90,0.62
0.19473684210526315,0.7578947368421053,91,0.62
0.19473684210526315,0.7578947368421053,92,0.62
0.19473684210526315,0.7578947368421053,93,0.62
0.19473684210526315,0.7578947368421053,94,0.62
0.19473684210526315,0.7578947368421053,95,0.62
0.19473684210526315,0.7578947368421053,96,0.62
0.19473684210526315,0.7578947368421053,97,0.62
0.19473684210526315,0.7578947368421053,98,0.62
0.19473684210526315,0.7578947368421053,99,0.62
0.19473684210526315,0.8052631578947369,0,0.6394736842105263
0.19473684210526315,0.8052631578947369,1,0.6389261144655984
0.19473684210526315,0.8052631578947369,2,0.6383634614735809
0.19473684210526315,0.8052631578947369,3,0.6377735585654325
0.19473684210526315,0.8052631578947369,4,0.6372377955255335
0.19473684210526315,0.8052631578947369,5,0.6366613429338017
0.19473684210526315,0.8052631578947369,6,0.6361122309933078
0.19473684210526315,0.8052631578947369,7,0.6355173954700557
0.19473684210526315,0.8052631578947369,8,0.6349462008247907
0.19473684210526315,0.8052631578947369,9,0.6344174078625187
0.19473684210526315,0.8052631578947369,10,0.6338449715390985
0.19473684210526315,0.8052631578947369,11,0.633304947699174
0.19473684210526315,0.8052631578947369,12,0.632766453592819
0.19473684210526315,0.8052631578947369,13,0.6321819013540594
0.19473684210526315,0.8052631578947369,14,0.6316523518470133
0.19473684210526315,0.8052631578947369,15,0.631091342046252
0.19473684210526315,0.8052631578947369,16,0.6305027953720763
0.19473684210526315,0.8052631578947369,17,0.6299616715609571
0.19473684210526315,0.8052631578947369,18,0.6294210555184673
0.19473684210526315,0.8052631578947369,19,0.6288587480828856
0.19473684210526315,0.8052631578947369,20,0.628297326245227
0.19473684210526315,0.8052631578947369,21,0.6277140605688057
0.19473684210526315,0.8052631578947369,22,0.6271680489548681
0.19473684210526315,0.8052631578947369,23,0.6265951741243055
0.19473684210526315,0.8052631578947369,24,0.6260183536960195
0.19473684210526315,0.8052631578947369,25,0.625586192214231
0.19473684210526315,0.8052631578947369,26,0.6252286122780537
0.19473684210526315,0.8052631578947369,27,0.624871587638396
0.19473684210526315,0.8052631578947369,28,0.624491191028643
0.19473684210526315,0.8052631578947369,29,0.6241123380056922
0.19473684210526315,0.8052631578947369,30,0.6237685797282431
0.19473684210526315,0.8052631578947369,31,0.6235075388957474
0.19473684210526315,0.8052631578947369,32,0.6233156875803887
0.19473684210526315,0.8052631578947369,33,0.6231033422898664
0.19473684210526315,0.8052631578947369,34,0.6228964930495263
0.19473684210526315,0.8052631578947369,35,0.622682870056449
0.19473684210526315,0.8052631578947369,36,0.6224903251948124
0.19473684210526315,0.8052631578947369,37,0.6222771629731725
0.19473684210526315,0.8052631578947369,38,0.6220694359529472
0.19473684210526315,0.8052631578947369,39,0.6218695037459306
0.19473684210526315,0.8052631578947369,40,0.6216591619951378
0.19473684210526315,0.8052631578947369,41,0.6215564594734418
0.19473684210526315,0.8052631578947369,42,0.6214711866554825
0.19473684210526315,0.8052631578947369,43,0.621394418590661
0.19473684210526315,0.8052631578947369,44,0.6213097286938115
0.19473684210526315,0.8052631578947369,45,0.6212300075101098
0.19473684210526315,0.8052631578947369,46,0.621144530347752
0.19473684210526315,0.8052631578947369,47,0.6210643557342029
0.19473684210526315,0.8052631578947369,48,0.6209837288425368
0.19473684210526315,0.8052631578947369,49,0.6209044705353843
0.19473684210526315,0.8052631578947369,50,0.6208221788115487
0.19473684210526315,0.8052631578947369,51,0.6207398743070291
0.19473684210526315,0.8052631578947369,52,0.6206633134053331
0.19473684210526315,0.8052631578947369,53,0.6205861375777048
0.19473684210526315,0.8052631578947369,54,0.6205061792939398
0.19473684210526315,0.8052631578947369,55,0.6204261528642989
0.19473684210526315,0.8052631578947369,56,0.6203491006589341
0.19473684210526315,0.8052631578947369,57,0.6202691184038127
0.19473684210526315,0.8052631578947369,58,0.6201883609876235
0.19473684210526315,0.8052631578947369,59,0.6201075860195695
0.19473684210526315,0.8052631578947369,60,0.6200296334727947
0.19473684210526315,0.8052631578947369,61,0.62
0.19473684210526315,0.8052631578947369,62,0.62
0.19473684210526315,0.8052631578947369,63,0.62
0.19473684210526315,0.8052631578947369,64,0.62
0.19473684210526315,0.8052631578947369,65,0.62
0.19473684210526315,0.8052631578947369,66,0.62
0.19473684210526315,0.8052631578947369,67,0.62
0.19473684210526315,0.8052631578947369,68,0.62
0.19473684210526315,0.8052631578947369,69,0.62
0.19473684210526315,0.8052631578947369,70,0.62
0.19473684210526315,0.8052631578947369,71,0.62
0.19473684210526315,0.8052631578947369,72,0.62
0.19473684210526315,0.8052631578947369,73,0.62
0.19473684210526315,0.8052631578947369,74,0.62
0.19473684210526315,0.8052631578947369,75,0.62
0.19473684210526315,0.8052631578947369,76,0.62
0.19473684210526315,0.8052631578947369,77,0.62
0.19473684210526315,0.8052631578947369,78,0.62
0.19473684210526315,0.8052631578947369,79,0.62
0.19473684210526315,0.8052631578947369,80,0.62
0.19473684210526315,0.8052631578947369,81,0.62
0.19473684210526315,0.8052631578947369,82,0.62
0.19473684210526315,0.8052631578947369,83,0.62
0.19473684210526315,0.8052631578947369,84,0.62
0.19473684210526315,0.8052631578947369,85,0.62
0.19473684210526315,0.8052631578947369,86,0.62
0.19473684210526315,0.8052631578947369,87,0.62
0.19473684210526315,0.8052631578947369,88,0.62
0.19473684210526315,0.8052631578947369,89,0.62
0.19473684210526315,0.8052631578947369,90,0.62
0.19473684210526315,0.8052631578947369,91,0.62
0.19473684210526315,0.8052631578947369,92,0.62
0.19473684210526315,0.8052631578947369,93,0.62
0.19473684210526315,0.8052631578947369,94,0.62
0.19473684210526315,0.8052631578947369,95,0.62
0.19473684210526315,0.8052631578947369,96,0.62
0.19473684210526315,0.8052631578947369,97,0.62
0.19473684210526315,0.8052631578947369,98,0.62
