sample_id,case,scenario,severity_tier,attack_magnitude,snr_estimate,sample_idx,split,y_true,nis,nis_threshold,a_nis,cusum_g,cusum_threshold,a_cusum,jitter_z,jitter_bar,a_jitter,s_comp,theta_seq,theta_threshold,a_seq,votes,d_k2,d_k1,S_cond
case30_fdia_031,case30,fdia,Tier 4 (Severe),0.03,15.0,31,test,1,3999.3608,124.1163,1,7371.4359,5.0,1,0.3929,0.7075,0,0.835377,8.36879,4.83423,1,2,1,1,3064.68
case30_fdia_032,case30,fdia,Tier 1 (Subtle),0.00318,1.59,32,test,1,1259.617,124.1163,1,7423.4512,5.0,1,0.9758,0.7291,0,0.836457,8.368368,4.83423,1,2,1,1,3138.0
case30_fdia_033,case30,fdia,Tier 2 (Moderate),0.009623,4.81,33,test,1,338.9391,124.1163,1,7432.6074,5.0,1,0.9074,0.7487,0,0.837437,8.368968,4.83423,1,2,1,1,3064.0
case30_fdia_034,case30,fdia,Tier 3 (Strong),0.015449,7.72,34,test,1,2546.0698,124.1163,1,7544.5093,5.0,1,1.7758,0.7521,0,0.837603,8.369675,4.83423,1,2,1,1,3057.05
case30_fdia_035,case30,fdia,Tier 4 (Severe),0.03,15.0,35,test,1,3685.8998,124.1163,1,7709.4723,5.0,1,0.9004,0.777,0,0.838848,8.371555,4.83423,1,2,1,1,3076.32
case30_fdia_036,case30,fdia,Tier 1 (Subtle),0.003007,1.5,36,test,1,1358.4701,124.1163,1,7766.0894,5.0,1,1.5994,0.8247,0,0.841233,8.375632,4.83423,1,2,1,1,3135.1
case30_fdia_037,case30,fdia,Tier 2 (Moderate),0.008764,4.38,37,test,1,767.9371,124.1163,1,7795.2161,5.0,1,0.2526,0.8297,0,0.841485,8.379554,4.83423,1,2,1,1,3060.47
case30_fdia_038,case30,fdia,Tier 3 (Strong),0.016519,8.26,38,test,1,1425.7284,124.1163,1,7854.9642,5.0,1,0.4556,0.8479,0,0.842395,8.383994,4.83423,1,2,1,1,3054.62
case30_fdia_039,case30,fdia,Tier 4 (Severe),0.03,15.0,39,test,1,3839.829,124.1163,1,8027.0928,5.0,1,0.3142,0.7822,0,0.839109,8.384704,4.83423,1,2,1,1,3079.56
case30_fdia_040,case30,fdia,Tier 1 (Subtle),0.002818,1.41,40,test,1,1422.8963,124.1163,1,8086.7091,5.0,1,1.7182,0.7772,0,0.838858,8.385091,4.83423,1,2,1,1,3142.56
case30_fdia_041,case30,fdia,Tier 2 (Moderate),0.008271,4.14,41,test,1,499.9503,124.1163,1,8103.3606,5.0,1,0.4299,0.7551,0,0.837756,8.384339,4.83423,1,2,1,1,3061.87
case30_fdia_042,case30,fdia,Tier 3 (Strong),0.016372,8.19,42,test,1,1379.5729,124.1163,1,8160.9601,5.0,1,0.3869,0.7167,0,0.835837,8.381741,4.83423,1,2,1,1,3054.72
case30_fdia_043,case30,fdia,Tier 4 (Severe),0.03,15.0,43,test,1,3742.0242,124.1163,1,8328.5357,5.0,1,1.1237,0.7403,0,0.837016,8.380583,4.83423,1,2,1,1,3078.99
case30_fdia_044,case30,fdia,Tier 1 (Subtle),0.003712,1.86,44,test,1,1390.9957,124.1163,1,8386.667,5.0,1,0.2,0.7342,0,0.836712,8.379237,4.83423,1,2,1,1,3145.66
case30_fdia_045,case30,fdia,Tier 2 (Moderate),0.008287,4.14,45,test,1,493.5902,124.1163,1,8403.0224,5.0,1,0.1252,0.7155,0,0.835776,8.377089,4.83423,1,2,1,1,3069.18
case30_fdia_046,case30,fdia,Tier 3 (Strong),0.014851,7.43,46,test,1,1956.7346,124.1163,1,8487.4898,5.0,1,1.0332,0.7345,0,0.836724,8.376105,4.83423,1,2,1,1,3056.15
case30_fdia_047,case30,fdia,Tier 4 (Severe),0.03,15.0,47,test,1,3838.4996,124.1163,1,8659.5565,5.0,1,0.3389,0.7295,0,0.836473,8.374967,4.83423,1,2,1,1,3076.46
case30_fdia_048,case30,fdia,Tier 1 (Subtle),0.003173,1.59,48,test,1,1361.9429,124.1163,1,8716.3352,5.0,1,1.0441,0.7435,0,0.837174,8.374644,4.83423,1,2,1,1,3139.72
case30_fdia_049,case30,fdia,Tier 2 (Moderate),0.007566,3.78,49,test,1,485.7541,124.1163,1,8732.3259,5.0,1,0.8087,0.7818,0,0.839089,8.376268,4.83423,1,2,1,1,3062.28
case30_fdia_050,case30,fdia,Tier 3 (Strong),0.016031,8.02,50,test,1,2452.0651,124.1163,1,8839.8517,5.0,1,0.8678,0.7825,0,0.839127,8.377768,4.83423,1,2,1,1,3048.6
case30_fdia_051,case30,fdia,Tier 4 (Severe),0.03,15.0,51,test,1,3797.3529,124.1163,1,9010.003,5.0,1,1.3329,0.8295,0,0.841477,8.381468,4.83423,1,2,1,1,3076.63
case30_fdia_052,case30,fdia,Tier 1 (Subtle),0.002335,1.17,52,test,1,1402.0961,124.1163,1,9068.651,5.0,1,0.9715,0.8293,0,0.841466,8.384787,4.83423,1,2,1,1,3135.85
case30_fdia_053,case30,fdia,Tier 2 (Moderate),0.007824,3.91,53,test,1,690.7356,124.1163,1,9094.1839,5.0,1,1.2432,0.8461,0,0.842306,8.388614,4.83423,1,2,1,1,3057.39
case30_fdia_054,case30,fdia,Tier 3 (Strong),0.015021,7.51,54,test,1,2240.5102,124.1163,1,9191.8615,5.0,1,1.5891,0.8368,0,0.841839,8.391592,4.83423,1,2,1,1,3049.22
case30_fdia_055,case30,fdia,Tier 4 (Severe),0.03,15.0,55,test,1,3881.4428,124.1163,1,9365.9273,5.0,1,2.1821,0.9009,0,0.845043,8.397476,4.83423,1,2,1,1,3071.71
case30_fdia_056,case30,fdia,Tier 1 (Subtle),0.003912,1.96,56,test,1,1194.6771,124.1163,1,9414.9196,5.0,1,0.9029,0.866,0,0.843302,8.40103,4.83423,1,2,1,1,3140.82
case30_fdia_057,case30,fdia,Tier 2 (Moderate),0.00715,3.57,57,test,1,619.5772,124.1163,1,9437.1399,5.0,1,0.6972,0.8883,0,0.844413,8.405341,4.83423,1,2,1,1,3065.59
case30_fdia_058,case30,fdia,Tier 3 (Strong),0.013924,6.96,58,test,1,2494.6933,124.1163,1,9546.6502,5.0,1,0.9261,0.9118,0,0.845589,8.410396,4.83423,1,2,1,1,3050.98
case30_fdia_059,case30,fdia,Tier 4 (Severe),0.03,15.0,59,test,1,4036.7899,124.1163,1,9727.9477,5.0,1,0.0799,0.9001,0,0.845004,8.41436,4.83423,1,2,1,1,3072.12
case30_load_shift_000,case30,load_shift,Tier 1 (Subtle),0.006462,1.62,0,test,1,2527.1681,124.1163,1,9838.9697,5.0,1,0.389,0.8336,0,0.841681,8.414605,4.83423,1,2,1,1,3138.67
case30_load_shift_001,case30,load_shift,Tier 2 (Moderate),0.019298,4.82,1,test,1,1770.3361,124.1163,1,9914.7598,5.0,1,1.6316,0.8937,0,0.844685,8.417829,4.83423,1,2,1,1,3028.79
case30_load_shift_002,case30,load_shift,Tier 3 (Strong),0.032978,8.24,2,test,1,1583.0524,124.1163,1,9981.8316,5.0,1,0.2046,0.8846,0,0.844229,8.420275,4.83423,1,2,1,1,2937.45
case30_load_shift_003,case30,load_shift,Tier 4 (Severe),0.05,12.5,3,test,1,1967.8323,124.1163,1,10066.8156,5.0,1,0.8482,0.8708,0,0.84354,8.421788,4.83423,1,2,1,1,2855.34
case30_load_shift_004,case30,load_shift,Tier 1 (Subtle),0.008469,2.12,4,test,1,3077.5998,124.1163,1,10203.4611,5.0,1,0.4951,0.8856,0,0.844278,8.423887,4.83423,1,2,1,1,2758.96
case30_load_shift_005,case30,load_shift,Tier 2 (Moderate),0.021819,5.45,5,test,1,44.4897,124.1163,0,10198.9102,5.0,1,1.2312,0.9409,0,0.436656,8.018154,4.83423,1,1,0,1,2876.42
case30_load_shift_006,case30,load_shift,Tier 3 (Strong),0.035601,8.9,6,test,1,564.3995,124.1163,1,10218.5619,5.0,1,0.7331,0.9259,0,0.846293,8.062632,4.83423,1,2,1,1,2869.16
case30_load_shift_007,case30,load_shift,Tier 4 (Severe),0.05,12.5,7,test,1,1266.5645,124.1163,1,10270.9007,5.0,1,1.3267,0.9752,0,0.848762,8.105131,4.83423,1,2,1,1,2821.34
case30_load_shift_008,case30,load_shift,Tier 1 (Subtle),0.00606,1.51,8,test,1,3734.9082,124.1163,1,10438.145,5.0,1,1.1984,0.983,0,0.849148,8.143766,4.83423,1,2,1,1,2746.88
case30_load_shift_009,case30,load_shift,Tier 2 (Moderate),0.020094,5.02,9,test,1,61.335,124.1163,0,10434.3783,5.0,1,1.3622,1.0106,0,0.474075,7.803465,4.83423,1,1,0,1,2876.09
case30_load_shift_010,case30,load_shift,Tier 3 (Strong),0.038968,9.74,10,test,1,1008.8216,124.1163,1,10474.7186,5.0,1,1.1736,1.0259,0,0.851296,7.874414,4.83423,1,2,1,1,2875.39
case30_load_shift_011,case30,load_shift,Tier 4 (Severe),0.05,12.5,11,test,1,939.8311,124.1163,1,10511.8474,5.0,1,0.2755,0.9731,0,0.848653,7.935626,4.83423,1,2,1,1,2808.69
case30_load_shift_012,case30,load_shift,Tier 1 (Subtle),0.00724,1.81,12,test,1,3666.2692,124.1163,1,10675.8965,5.0,1,0.4104,0.945,0,0.84725,7.989314,4.83423,1,2,1,1,2744.66
case30_load_shift_013,case30,load_shift,Tier 2 (Moderate),0.023497,5.87,13,test,1,64.061,124.1163,0,10672.2566,5.0,1,0.0442,0.8851,0,0.473287,7.663669,4.83423,1,1,0,1,2872.28
case30_load_shift_014,case30,load_shift,Tier 3 (Strong),0.030815,7.7,14,test,1,218.6882,124.1163,1,10675.8149,5.0,1,0.1478,0.813,0,0.78114,7.678442,4.83423,1,2,1,1,2862.06
case30_load_shift_015,case30,load_shift,Tier 4 (Severe),0.05,12.5,15,test,1,1519.2157,124.1163,1,10739.915,5.0,1,0.0827,0.708,0,0.835401,7.745999,4.83423,1,2,1,1,2832.89
case30_load_shift_016,case30,load_shift,Tier 1 (Subtle),0.006403,1.6,16,test,1,3581.9739,124.1163,1,10900.04,5.0,1,1.2395,0.7249,0,0.836243,7.807642,4.83423,1,2,1,1,2750.58
case30_load_shift_017,case30,load_shift,Tier 2 (Moderate),0.016346,4.09,17,test,1,78.1291,124.1163,0,10897.0551,5.0,1,0.3859,0.7093,0,0.492835,7.519713,4.83423,1,1,0,1,2879.42
case30_load_shift_018,case30,load_shift,Tier 3 (Strong),0.032838,8.21,18,test,1,685.7596,124.1163,1,10922.3563,5.0,1,1.5874,0.7424,0,0.837118,7.604859,4.83423,1,2,1,1,2892.5
case30_load_shift_019,case30,load_shift,Tier 4 (Severe),0.05,12.5,19,test,1,1562.6783,124.1163,1,10988.4797,5.0,1,1.1549,0.7961,0,0.839805,7.684179,4.83423,1,2,1,1,2836.12
case30_load_shift_020,case30,load_shift,Tier 1 (Subtle),0.005857,1.46,20,test,1,3583.7421,124.1163,1,11148.687,5.0,1,0.615,0.8074,0,0.84037,7.756131,4.83423,1,2,1,1,2753.81
case30_load_shift_021,case30,load_shift,Tier 2 (Moderate),0.01756,4.39,21,test,1,70.0819,124.1163,0,11145.3274,5.0,1,0.3206,0.7419,0,0.478255,7.458772,4.83423,1,1,0,1,2881.35
case30_load_shift_022,case30,load_shift,Tier 3 (Strong),0.032568,8.14,22,test,1,651.559,124.1163,1,11169.0366,5.0,1,0.195,0.7414,0,0.837069,7.549964,4.83423,1,2,1,1,2890.08
case30_load_shift_023,case30,load_shift,Tier 4 (Severe),0.05,12.5,23,test,1,1540.784,124.1163,1,11234.1407,5.0,1,0.0011,0.699,0,0.834951,7.629919,4.83423,1,2,1,1,2835.63
case30_load_shift_024,case30,load_shift,Tier 1 (Subtle),0.009506,2.38,24,test,1,2962.2662,124.1163,1,11365.4173,5.0,1,0.0518,0.6769,0,0.833843,7.70077,4.83423,1,2,1,1,2755.5
case30_load_shift_025,case30,load_shift,Tier 2 (Moderate),0.023652,5.91,25,test,1,52.8056,124.1163,0,11361.2535,5.0,1,1.202,0.6754,0,0.440133,7.370826,4.83423,1,1,0,1,2870.33
case30_load_shift_026,case30,load_shift,Tier 3 (Strong),0.033484,8.37,26,test,1,389.473,124.1163,1,11372.7621,5.0,1,1.2785,0.7027,0,0.835134,7.468877,4.83423,1,2,1,1,2860.3
case30_load_shift_027,case30,load_shift,Tier 4 (Severe),0.05,12.5,27,test,1,1171.3649,124.1163,1,11420.6691,5.0,1,0.8179,0.6772,0,0.833861,7.555851,4.83423,1,2,1,1,2820.89
case30_load_shift_028,case30,load_shift,Tier 1 (Subtle),0.006431,1.61,28,test,1,3705.7052,124.1163,1,11586.5541,5.0,1,0.7252,0.6536,0,0.832678,7.632944,4.83423,1,2,1,1,2751.1
case30_load_shift_029,case30,load_shift,Tier 2 (Moderate),0.021901,5.48,29,test,1,45.9694,124.1163,0,11582.072,5.0,1,0.0872,0.5898,0,0.422084,7.291733,4.83423,1,1,0,1,2878.77
case30_load_shift_030,case30,load_shift,Tier 3 (Strong),0.037113,9.28,30,test,1,773.1514,124.1163,1,11611.4415,5.0,1,0.1332,0.5378,0,0.82689,7.38945,4.83423,1,2,1,1,2870.14
case30_load_shift_031,case30,load_shift,Tier 4 (Severe),0.05,12.5,31,test,1,1008.6261,124.1163,1,11651.7728,5.0,1,0.7601,0.562,0,0.828101,7.478606,4.83423,1,2,1,1,2812.57
case30_load_shift_032,case30,load_shift,Tier 1 (Subtle),0.006377,1.59,32,test,1,3627.2494,124.1163,1,11814.0055,5.0,1,0.1621,0.5496,0,0.82748,7.558226,4.83423,1,2,1,1,2749.12
case30_load_shift_033,case30,load_shift,Tier 2 (Moderate),0.017629,4.41,33,test,1,75.7419,124.1163,0,11810.9094,5.0,1,0.0402,0.5494,0,0.480033,7.282436,4.83423,1,1,0,1,2874.25
case30_load_shift_034,case30,load_shift,Tier 3 (Strong),0.037555,9.39,34,test,1,1018.7476,124.1163,1,11851.7118,5.0,1,0.1706,0.5505,0,0.827527,7.381719,4.83423,1,2,1,1,2885.98
case30_load_shift_035,case30,load_shift,Tier 4 (Severe),0.05,12.5,35,test,1,1148.4063,124.1163,1,11898.5501,5.0,1,0.333,0.5631,0,0.828153,7.4717,4.83423,1,2,1,1,2821.32
case30_load_shift_036,case30,load_shift,Tier 1 (Subtle),0.008391,2.1,36,test,1,3239.7028,124.1163,1,12042.7418,5.0,1,0.6983,0.536,0,0.8268,7.55133,4.83423,1,2,1,1,2750.72
case30_load_shift_037,case30,load_shift,Tier 2 (Moderate),0.024408,6.1,37,test,1,90.3501,124.1163,0,12040.3257,5.0,1,0.737,0.5536,0,0.509664,7.305861,4.83423,1,1,0,1,2870.22
case30_load_shift_038,case30,load_shift,Tier 3 (Strong),0.035644,8.91,38,test,1,453.1056,124.1163,1,12054.7966,5.0,1,1.3034,0.5394,0,0.826968,7.402243,4.83423,1,2,1,1,2861.09
case30_load_shift_039,case30,load_shift,Tier 4 (Severe),0.05,12.5,39,test,1,1062.7328,124.1163,1,12097.6466,5.0,1,0.6018,0.5117,0,0.825585,7.487603,4.83423,1,2,1,1,2817.5
case30_load_shift_040,case30,load_shift,Tier 1 (Subtle),0.009723,2.43,40,test,1,3156.1214,124.1163,1,12237.9474,5.0,1,0.8876,0.5253,0,0.826266,7.565109,4.83423,1,2,1,1,2746.94
case30_load_shift_041,case30,load_shift,Tier 2 (Moderate),0.017159,4.29,41,test,1,91.4561,124.1163,0,12235.5829,5.0,1,0.2156,0.5201,0,0.510218,7.318816,4.83423,1,1,0,1,2862.45
case30_load_shift_042,case30,load_shift,Tier 3 (Strong),0.031403,7.85,42,test,1,395.0421,124.1163,1,12247.3507,5.0,1,0.5182,0.5362,0,0.826812,7.413746,4.83423,1,2,1,1,2879.83
case30_load_shift_043,case30,load_shift,Tier 4 (Severe),0.05,12.5,43,test,1,1578.8143,124.1163,1,12314.2252,5.0,1,1.6289,0.6176,0,0.830881,7.503253,4.83423,1,2,1,1,2838.16
case30_load_shift_044,case30,load_shift,Tier 1 (Subtle),0.005573,1.39,44,test,1,3562.5852,124.1163,1,12473.4477,5.0,1,0.0958,0.6198,0,0.830991,7.583918,4.83423,1,2,1,1,2758.1
case30_load_shift_045,case30,load_shift,Tier 2 (Moderate),0.017923,4.48,45,test,1,40.6077,124.1163,0,12468.716,5.0,1,0.7751,0.5985,0,0.411717,7.237244,4.83423,1,1,0,1,2884.07
case30_load_shift_046,case30,load_shift,Tier 3 (Strong),0.035761,8.94,46,test,1,920.1744,124.1163,1,12504.9297,5.0,1,0.1951,0.5443,0,0.827215,7.340735,4.83423,1,2,1,1,2886.55
case30_load_shift_047,case30,load_shift,Tier 4 (Severe),0.05,12.5,47,test,1,1222.8783,124.1163,1,12555.2348,5.0,1,0.3142,0.5191,0,0.825956,7.432618,4.83423,1,2,1,1,2823.16
case30_load_shift_048,case30,load_shift,Tier 1 (Subtle),0.00618,1.54,48,test,1,3554.368,124.1163,1,12714.0747,5.0,1,1.1525,0.5405,0,0.827025,7.51638,4.83423,1,2,1,1,2752.66
case30_load_shift_049,case30,load_shift,Tier 2 (Moderate),0.023929,5.98,49,test,1,90.9893,124.1163,0,12711.6884,5.0,1,0.5058,0.5614,0,0.511345,7.276088,4.83423,1,1,0,1,2877.13
case30_load_shift_050,case30,load_shift,Tier 3 (Strong),0.035462,8.87,50,test,1,550.4633,124.1163,1,12730.6914,5.0,1,0.3861,0.5741,0,0.828704,7.377183,4.83423,1,2,1,1,2861.95
case30_load_shift_051,case30,load_shift,Tier 4 (Severe),0.05,12.5,51,test,1,1076.3514,124.1163,1,12774.1754,5.0,1,0.7939,0.5758,0,0.828788,7.468252,4.83423,1,2,1,1,2815.08
case30_load_shift_052,case30,load_shift,Tier 1 (Subtle),0.00876,2.19,52,test,1,3436.5405,124.1163,1,12927.5302,5.0,1,0.0568,0.5705,0,0.828525,7.549952,4.83423,1,2,1,1,2748.41
case30_load_shift_053,case30,load_shift,Tier 2 (Moderate),0.021664,5.42,53,test,1,54.8125,124.1163,0,12923.4598,5.0,1,0.5195,0.5945,0,0.440128,7.235085,4.83423,1,1,0,1,2870.62
case30_load_shift_054,case30,load_shift,Tier 3 (Strong),0.03581,8.95,54,test,1,645.9037,124.1163,1,12946.9057,5.0,1,1.9809,0.685,0,0.834249,7.345826,4.83423,1,2,1,1,2868.64
case30_load_shift_055,case30,load_shift,Tier 4 (Severe),0.05,12.5,55,test,1,1124.7732,124.1163,1,12992.6438,5.0,1,0.8186,0.7093,0,0.835463,7.446706,4.83423,1,2,1,1,2819.86
case30_load_shift_056,case30,load_shift,Tier 1 (Subtle),0.005485,1.37,56,test,1,3846.6005,124.1163,1,13165.0877,5.0,1,0.4933,0.699,0,0.834951,7.536986,4.83423,1,2,1,1,2748.77
case30_load_shift_057,case30,load_shift,Tier 2 (Moderate),0.016206,4.05,57,test,1,82.4728,124.1163,0,13162.3049,5.0,1,0.3474,0.6795,0,0.500097,7.283384,4.83423,1,1,0,1,2878.42
case30_load_shift_058,case30,load_shift,Tier 3 (Strong),0.032044,8.01,58,test,1,655.2206,124.1163,1,13186.1846,5.0,1,0.9133,0.66,0,0.833002,7.388047,4.83423,1,2,1,1,2894.79
case30_load_shift_059,case30,load_shift,Tier 4 (Severe),0.05,12.5,59,test,1,1644.1058,124.1163,1,13256.0985,5.0,1,0.8754,0.6737,0,0.833686,7.482928,4.83423,1,2,1,1,2838.82
case30_stealth_drift_000,case30,stealth_drift,Tier 1 (Subtle),0.003155,1.58,0,test,1,5575.9409,124.1163,1,13509.0461,5.0,1,0.7333,0.666,0,0.8333,7.567935,4.83423,1,2,1,1,2754.43
case30_stealth_drift_001,case30,stealth_drift,Tier 2 (Moderate),0.008209,4.1,1,test,1,1571.7689,124.1163,1,13575.5926,5.0,1,1.3294,0.7217,0,0.836084,7.647226,4.83423,1,2,1,1,2911.82
case30_stealth_drift_002,case30,stealth_drift,Tier 3 (Strong),0.017788,8.89,2,test,1,1024.3751,124.1163,1,13616.657,5.0,1,0.6313,0.7273,0,0.836367,7.71887,4.83423,1,2,1,1,2999.06
case30_stealth_drift_003,case30,stealth_drift,Tier 4 (Severe),0.025668,12.83,3,test,1,561.3394,124.1163,1,13636.1663,5.0,1,0.0499,0.6484,0,0.83242,7.779403,4.83423,1,2,1,1,3065.41
case30_stealth_drift_004,case30,stealth_drift,Tier 1 (Subtle),0.003672,1.84,4,test,1,742.6927,124.1163,1,13664.1179,5.0,1,1.0696,0.6971,0,0.834854,7.836317,4.83423,1,2,1,1,3117.7
case30_stealth_drift_005,case30,stealth_drift,Tier 2 (Moderate),0.013698,6.85,5,test,1,82.1995,124.1163,0,13661.3225,5.0,1,5.6396,0.9403,0,0.512585,7.565269,4.83423,1,1,0,1,3057.28
case30_stealth_drift_006,case30,stealth_drift,Tier 3 (Strong),0.020105,10.05,6,test,1,203.6797,124.1163,1,13664.1821,5.0,1,7.9486,1.328,0,0.776658,7.585401,4.83423,1,2,1,1,3071.39
case30_stealth_drift_007,case30,stealth_drift,Tier 4 (Severe),0.032492,16.25,7,test,1,731.0731,124.1163,1,13691.5928,5.0,1,5.9547,1.61,0,0.8805,7.707361,4.83423,1,2,1,1,3099.84
case30_stealth_drift_008,case30,stealth_drift,Tier 1 (Subtle),0.003556,1.78,8,test,1,1518.371,124.1163,1,13755.6535,5.0,1,3.7004,1.7374,0,0.886869,7.823494,4.83423,1,2,1,1,3158.09
case30_stealth_drift_009,case30,stealth_drift,Tier 2 (Moderate),0.011866,5.93,9,test,1,41.2946,124.1163,0,13750.9539,5.0,1,5.3096,1.9776,0,0.482056,7.523201,4.83423,1,1,0,1,3072.78
case30_stealth_drift_010,case30,stealth_drift,Tier 3 (Strong),0.02374,11.87,10,test,1,370.5708,124.1163,1,13761.5826,5.0,1,1.2877,2.0227,0,0.901133,7.672014,4.83423,1,2,1,1,3066.21
case30_stealth_drift_011,case30,stealth_drift,Tier 4 (Severe),0.025888,12.94,11,test,1,195.7972,124.1163,1,13764.0752,5.0,1,0.9531,2.0306,0,0.795913,7.700726,4.83423,1,2,1,1,3109.56
case30_stealth_drift_012,case30,stealth_drift,Tier 1 (Subtle),0.003716,1.86,12,test,1,1119.9421,124.1163,1,13809.5885,5.0,1,0.438,2.0497,0,0.902484,7.833137,4.83423,1,2,1,1,3137.83
case30_stealth_drift_013,case30,stealth_drift,Tier 2 (Moderate),0.010958,5.48,13,test,1,26.8904,124.1163,0,13804.2182,5.0,1,0.6694,2.0572,0,0.457022,7.506845,4.83423,1,1,0,1,3063.76
case30_stealth_drift_014,case30,stealth_drift,Tier 3 (Strong),0.022234,11.12,14,test,1,368.5591,124.1163,1,13814.7533,5.0,1,2.6565,2.0909,0,0.904547,7.660708,4.83423,1,2,1,1,3062.85
case30_stealth_drift_015,case30,stealth_drift,Tier 4 (Severe),0.027787,13.89,15,test,1,347.8543,124.1163,1,13824.3245,5.0,1,0.4201,2.071,0,0.903551,7.798188,4.83423,1,2,1,1,3103.83
case30_stealth_drift_016,case30,stealth_drift,Tier 1 (Subtle),0.003042,1.52,16,test,1,1358.7696,124.1163,1,13880.9555,5.0,1,1.6303,2.1279,0,0.906394,7.924763,4.83423,1,2,1,1,3141.56
case30_stealth_drift_017,case30,stealth_drift,Tier 2 (Moderate),0.012956,6.48,17,test,1,50.9919,124.1163,0,13876.7073,5.0,1,0.3097,2.126,0,0.509009,7.641296,4.83423,1,1,0,1,3063.66
case30_stealth_drift_018,case30,stealth_drift,Tier 3 (Strong),0.02091,10.46,18,test,1,246.4134,124.1163,1,13881.5562,5.0,1,4.5593,2.3083,1,0.91175,7.788916,4.83423,1,3,1,1,3068.13
case30_stealth_drift_019,case30,stealth_drift,Tier 4 (Severe),0.031683,15.84,19,test,1,580.9889,124.1163,1,13901.9802,5.0,1,0.7404,2.3015,0,0.915077,7.925101,4.83423,1,2,1,1,3099.99
case30_stealth_drift_020,case30,stealth_drift,Tier 1 (Subtle),0.00309,1.55,20,test,1,1600.309,124.1163,1,13969.8554,5.0,1,9.9396,2.7619,1,0.938093,8.070684,4.83423,1,3,1,1,3153.11
case30_stealth_drift_021,case30,stealth_drift,Tier 2 (Moderate),0.009993,5.0,21,test,1,38.757,124.1163,0,13965.0376,5.0,1,0.1572,2.7032,0,0.513228,7.776843,4.83423,1,1,0,1,3066.84
case30_stealth_drift_022,case30,stealth_drift,Tier 3 (Strong),0.019113,9.56,22,test,1,237.7377,124.1163,1,13969.4826,5.0,1,1.6282,2.7531,0,0.916515,7.915674,4.83423,1,2,1,1,3060.39
case30_stealth_drift_023,case30,stealth_drift,Tier 4 (Severe),0.0252,12.6,23,test,1,230.5368,124.1163,1,13973.5925,5.0,1,0.6137,2.7813,0,0.90342,8.027527,4.83423,1,2,1,1,3093.18
case30_stealth_drift_024,case30,stealth_drift,Tier 1 (Subtle),0.004037,2.02,24,test,1,884.9663,124.1163,1,14008.1672,5.0,1,0.0053,2.7281,0,0.936403,8.161177,4.83423,1,2,1,1,3122.95
case30_stealth_drift_025,case30,stealth_drift,Tier 2 (Moderate),0.013301,6.65,25,test,1,87.1406,124.1163,0,14005.6017,5.0,1,0.5986,2.476,0,0.599323,7.944383,4.83423,1,1,0,1,3055.51
case30_stealth_drift_026,case30,stealth_drift,Tier 3 (Strong),0.02054,10.27,26,test,1,237.4749,124.1163,1,14010.0346,5.0,1,4.1362,2.2854,1,0.892601,8.042546,4.83423,1,3,1,1,3068.63
case30_stealth_drift_027,case30,stealth_drift,Tier 4 (Severe),0.032544,16.27,27,test,1,698.4936,124.1163,1,14035.9286,5.0,1,0.7346,2.0244,0,0.90122,8.139511,4.83423,1,2,1,1,3098.96
case30_stealth_drift_028,case30,stealth_drift,Tier 1 (Subtle),0.002684,1.34,28,test,1,1635.0607,124.1163,1,14105.4215,5.0,1,0.5707,1.8679,0,0.893396,8.218956,4.83423,1,2,1,1,3156.73
case30_stealth_drift_029,case30,stealth_drift,Tier 2 (Moderate),0.010705,5.35,29,test,1,46.5498,124.1163,0,14100.9665,5.0,1,0.5481,1.6298,0,0.475254,7.872314,4.83423,1,1,0,1,3067.5
case30_stealth_drift_030,case30,stealth_drift,Tier 3 (Strong),0.017886,8.94,30,test,1,202.0787,124.1163,1,14103.7516,5.0,1,1.337,1.6323,0,0.78865,7.873733,4.83423,1,2,1,1,3061.04
case30_stealth_drift_031,case30,stealth_drift,Tier 4 (Severe),0.032356,16.18,31,test,1,885.2082,124.1163,1,14138.3375,5.0,1,0.3756,1.6034,0,0.880171,7.966531,4.83423,1,2,1,1,3088.45
case30_stealth_drift_032,case30,stealth_drift,Tier 1 (Subtle),0.003356,1.68,32,test,1,1480.2029,124.1163,1,14200.6215,5.0,1,0.4794,1.6055,0,0.880275,8.050153,4.83423,1,2,1,1,3152.54
case30_stealth_drift_033,case30,stealth_drift,Tier 2 (Moderate),0.011837,5.92,33,test,1,47.1619,124.1163,0,14196.195,5.0,1,0.6333,1.6037,0,0.47518,7.720318,4.83423,1,1,0,1,3068.39
case30_stealth_drift_034,case30,stealth_drift,Tier 3 (Strong),0.023962,11.98,34,test,1,436.5151,124.1163,1,14209.8935,5.0,1,0.5237,1.4971,0,0.874853,7.823138,4.83423,1,2,1,1,3066.63
case30_stealth_drift_035,case30,stealth_drift,Tier 4 (Severe),0.034199,17.1,35,test,1,715.8008,124.1163,1,14236.5932,5.0,1,0.3763,1.4949,0,0.874743,7.915567,4.83423,1,2,1,1,3111.06
case30_stealth_drift_036,case30,stealth_drift,Tier 1 (Subtle),0.004165,2.08,36,test,1,1770.2962,124.1163,1,14312.3815,5.0,1,0.0178,1.4142,0,0.870712,7.994723,4.83423,1,2,1,1,3170.59
