initial_trust,initial_risk,survivability,final_trust,mean_quorum
0.5263157894736842,0.9,0.0,0.04120853329789367,0.6438882543513859
0.5736842105263158,0.0,0.0,0.5649108231346472,0.6769774728027422
0.5736842105263158,0.04736842105263158,0.0,0.5420818394120914,0.6758189917823146
0.5736842105263158,0.09473684210526316,0.0,0.5051981939599126,0.6739475108817633
0.5736842105263158,0.14210526315789473,0.0,0.473752202850403,0.6725100205397161
0.5736842105263158,0.18947368421052632,0.0,0.4378012189559207,0.6706560098621844
0.5736842105263158,0.2368421052631579,0.0,0.40566180939953567,0.6690673089953251
0.5736842105263158,0.28421052631578947,0.0,0.37369930406930413,0.667479027441622
0.5736842105263158,0.3315789473684211,0.0,0.34257809004935214,0.6659235482882156
0.5736842105263158,0.37894736842105264,0.0,0.3103095517700869,0.6643141433358696
0.5736842105263158,0.4263157894736842,0.0,0.28053298687079725,0.6628494941658403
0.5736842105263158,0.4736842105263158,0.0,0.24036371671160883,0.6608021566570293
0.5736842105263158,0.5210526315789474,0.0,0.20567494033336559,0.6592282486636769
0.5736842105263158,0.5684210526315789,0.0,0.17600312076441404,0.6576957679558469
0.5736842105263158,0.6157894736842106,0.0,0.15128824950562927,0.6558661957328294
0.5736842105263158,0.6631578947368422,0.0,0.13243629870612786,0.6544574799679388
0.5736842105263158,0.7105263157894737,0.0,0.11175266628370294,0.6531541900390977
0.5736842105263158,0.7578947368421053,0.0,0.09769437061860467,0.6516433275858128
0.5736842105263158,0.8052631578947369,0.0,0.08571452143102092,0.6503813717759241
0.5736842105263158,0.8526315789473684,0.0,0.07466576438049706,0.6492388147089112
0.5736842105263158,0.9,0.0,0.06261839249339428,0.6480597736385598
0.6210526315789474,0.0,0.0,0.6133991882244347,0.6817752116274122
0.6210526315789474,0.04736842105263158,0.0,0.5883940787303057,0.6804480888471712
0.6210526315789474,0.09473684210526316,0.0,0.55211852087307,0.6787861300515456
0.6210526315789474,0.14210526315789473,0.0,0.5193918201647191,0.6771876287500673
0.6210526315789474,0.18947368421052632,0.0,0.4871778453283341,0.6754358128570686
0.6210526315789474,0.2368421052631579,0.0,0.4513067081768032,0.6736709367936601
0.6210526315789474,0.28421052631578947,0.0,0.4259669947786723,0.6725082211020186
0.6210526315789474,0.3315789473684211,0.0,0.38659969161026786,0.6704581421464728
0.6210526315789474,0.37894736842105264,0.0,0.35377487317653433,0.6689562140056375
0.6210526315789474,0.4263157894736842,0.0,0.32139412294813835,0.667316318408325
0.6210526315789474,0.4736842105263158,0.0,0.29190171482364763,0.6657522094541171
0.6210526315789474,0.5210526315789474,0.0,0.2596243045802109,0.6641073846649657
0.6210526315789474,0.5684210526315789,0.0,0.22283890093256642,0.662444191574624
0.6210526315789474,0.6157894736842106,0.0,0.19329966788775804,0.6609963986341886
0.6210526315789474,0.6631578947368422,0.0,0.16607584100501932,0.6590618457608959
0.6210526315789474,0.7105263157894737,0.0,0.14383834781438706,0.6575071349616366
0.6210526315789474,0.7578947368421053,0.0,0.12437399700015628,0.6561094738591444
0.6210526315789474,0.8052631578947369,0.0,0.10965732148862625,0.6546863331843248
0.6210526315789474,0.8526315789473684,0.0,0.09773195462154577,0.6533952457563383
0.6210526315789474,0.9,0.0,0.08581471644610997,0.6522350421302439
0.6684210526315789,0.0,0.0,0.6608913447860688,0.686497042483129
0.6684210526315789,0.04736842105263158,0.0,0.632995500666507,0.685205244148794
0.6684210526315789,0.09473684210526316,0.0,0.5994539926534919,0.6834692393377779
0.6684210526315789,0.14210526315789473,0.0,0.5673344483289862,0.6818709085534759
0.6684210526315789,0.18947368421052632,0.0,0.5364358385694021,0.6802170451713266
